runNumber() eventNumber() neutralFE.eta() neutralFE.phi() neutralFE.e() neutralFE.pt() charge() signalType()
410000 21641 -1.26065 -0.0443923 182.75 95.9015 0 4112 
410000 21641 -1.07839 0.282477 150.533 91.7864 0 4112 
410000 21641 -2.38471 2.02148 441.949 80.7361 0 4112 
410000 21641 -0.87018 -0.767502 111.846 79.7133 0 4112 
410000 21641 -1.2839 -2.60883 153.364 78.8979 0 4112 
410000 21641 2.51989 2.55853 492.55 78.7593 0 4112 
410000 21641 -1.72665 -0.927595 203.663 70.2323 0 4112 
410000 21641 -0.753497 -0.733903 85.6607 66.0164 0 4112 
410000 21641 1.64109 -0.668005 112.734 42.1077 0 4112 
410000 21641 1.38712 -0.637518 84.7063 39.8326 0 4112 
410000 21641 -0.663429 -0.831987 48.5603 39.5359 0 4112 
410000 21641 0.887395 1.55923 55.6718 39.1983 0 4112 
410000 21641 1.5482 -1.02533 53.4219 21.7355 0 4112 
410000 21641 -1.30774 0.345727 38.8868 19.5991 0 4112 
410000 21641 2.44407 -2.12296 85.0007 14.6469 0 4112 
410000 21641 1.41782 0.246255 31.481 14.4066 0 4112 
410000 21641 0.0187535 -0.849451 13.2164 13.2141 0 4112 
410000 21641 -1.22848 -1.88511 21.6788 11.6906 0 4112 
410000 21641 -0.932654 1.90936 11.3408 7.72862 0 4112 
410000 21641 -1.52967 -0.522757 0 -3.31512 0 4112 
410000 21641 -1.13385 0.465713 0 -11.0067 0 4112 
410000 21641 0.992073 -0.546455 0 -31.6022 0 4112 
410000 21641 0.00784826 -1.41042 0 -48.614 0 4112 
410000 21641 -0.286448 0.247944 0 -88.8646 0 4112 
410000 21641 -1.19015 1.51025 0 -105.731 0 4112 
410000 21641 -0.166186 1.43014 0 -126.157 0 4112 
410000 21641 -0.805174 -1.41237 0 -150.141 0 4112 
410000 21641 -3.68841 -1.09199 0 -161.715 0 4112 
410000 21641 1.44771 0.741916 0 -180.514 0 4112 
410000 21641 -1.44144 1.91485 0 -188.863 0 4112 
410000 21641 2.5401 -2.41288 0 -195.143 0 4112 
410000 21641 1.42075 -2.69624 0 -231.797 0 4112 
410000 21641 -2.34334 -0.253215 0 -235.68 0 4112 
410000 21641 2.02885 -1.14179 0 -274.549 0 4112 
410000 21641 -2.29174 -1.32771 0 -288.705 0 4112 
410000 21641 2.51125 -2.99025 0 -289.889 0 4112 
410000 21641 1.94809 1.91074 0 -358.744 0 4112 
410000 21641 1.45837 -1.22687 0 -381.136 0 4112 
410000 21641 0.330505 2.68858 0 -422.437 0 4112 
410000 21641 -1.54971 -1.52612 0 -427.236 0 4112 
410000 21641 -1.53711 -1.51071 0 -445.133 0 4112 
410000 21652 1.84792 -0.0451201 179354 55150.2 0 4112 
410000 21652 1.9533 -0.0757947 25151.2 6992.57 0 4112 
410000 21652 -0.768286 2.96703 7582.73 5788.62 0 4112 
410000 21652 1.05731 -0.14791 8672.43 5376.59 0 4112 
410000 21652 -0.804133 2.84745 7008.27 5225.69 0 4112 
410000 21652 3.84545 -3.06663 119900 5123.85 0 4112 
410000 21652 -0.638209 3.05814 4256.03 3515.46 0 4112 
410000 21652 1.02219 1.13047 5246.4 3342.62 0 4112 
410000 21652 -1.10061 -2.20868 5219.81 3126.87 0 4112 
410000 21652 1.32732 -1.63133 4624.94 2291.78 0 4112 
410000 21652 -4.08839 -2.51356 66439.8 2227.27 0 4112 
410000 21652 -4.5508 0.311598 103267 2180.51 0 4112 
410000 21652 0.530979 -1.25239 2373.42 2074.1 0 4112 
410000 21652 -0.880031 2.83191 2852.76 2019.12 0 4112 
410000 21652 0.244423 -0.224014 1877.61 1822.89 0 4112 
410000 21652 1.90738 0.00105279 5738.61 1667.26 0 4112 
410000 21652 0.647491 -2.45384 2011.77 1652.99 0 4112 
410000 21652 -0.578675 1.87747 1840.26 1569.98 0 4112 
410000 21652 -0.787386 0.840192 2061.24 1554.09 0 4112 
410000 21652 -0.263163 -0.745362 1311.3 1267.16 0 4112 
410000 21652 2.27781 -3.02567 6181.1 1254.05 0 4112 
410000 21652 -1.20183 -1.71696 2114.16 1165.84 0 4112 
410000 21652 -1.0474 -2.0104 1805.15 1127.84 0 4112 
410000 21652 -1.62857 -2.89798 2980.92 1126.41 0 4112 
410000 21652 -1.04466 0.933249 1747.49 1094.15 0 4112 
410000 21652 -0.956571 1.71184 1601.39 1072.25 0 4112 
410000 21652 -0.781135 0.985067 1371.53 1038.31 0 4112 
410000 21652 1.94982 -0.258431 3708.89 1034.6 0 4112 
410000 21652 0.152514 -1.82661 991.974 980.548 0 4112 
410000 21652 0.249334 2.45149 966.483 937.2 0 4112 
410000 21652 0.225211 -0.344552 904.353 881.894 0 4112 
410000 21652 -0.904076 1.70364 1256.36 874.122 0 4112 
410000 21652 -1.0683 0.8318 1396.57 858.366 0 4112 
410000 21652 0.231794 -2.02507 860.879 838.259 0 4112 
410000 21652 -0.910295 2.67674 1170.47 810.729 0 4112 
410000 21652 1.59017 -1.20717 2052.57 803.593 0 4112 
410000 21652 0.802578 0.796526 990.455 739.295 0 4112 
410000 21652 -0.636817 2.59723 876.749 724.757 0 4112 
410000 21652 -1.6812 0.217626 2005.21 721.539 0 4112 
410000 21652 0.214519 -2.11027 722.034 705.733 0 4112 
410000 21652 -0.862879 0.909763 980.223 702.186 0 4112 
410000 21652 2.83248 -2.28666 5983.54 702.032 0 4112 
410000 21652 0.408082 2.21209 756.74 697.825 0 4112 
410000 21652 -0.907192 -1.90842 990.187 687.388 0 4112 
410000 21652 -0.0132219 -2.61375 677.155 677.096 0 4112 
410000 21652 -0.282641 -1.49882 657.803 632.375 0 4112 
410000 21652 1.03719 -2.02496 987.179 621.704 0 4112 
410000 21652 0.690889 1.44621 752.982 603.201 0 4112 
410000 21652 -2.47423 1.53049 3361.64 562.299 0 4112 
410000 21652 -1.4522 0.442833 1231.12 546.369 0 4112 
410000 21652 0.834823 -1.27535 745.557 544.529 0 4112 
410000 21652 0.955401 0.337013 804.387 539.066 0 4112 
410000 21652 -0.729651 2.83807 682.672 534.081 0 4112 
410000 21652 -1.64887 1.55154 1412.79 523.899 0 4112 
410000 21652 -0.277828 -1.41281 537.267 517.178 0 4112 
410000 21652 1.38808 0.421468 1098.13 515.953 0 4112 
410000 21652 1.14184 -1.34389 858.43 497.386 0 4112 
410000 21652 -0.434582 -1.45675 537.564 490.511 0 4112 
410000 21652 2.19339 -0.0576603 2171.79 478.52 0 4112 
410000 21652 -0.485019 0.74102 534.887 477.601 0 4112 
410000 21652 0.855452 -2.22184 659.03 474.544 0 4112 
410000 21652 -0.681709 1.45912 580.145 467.292 0 4112 
410000 21652 1.75056 -0.455666 1362.37 459.369 0 4112 
410000 21652 0.138701 -1.93912 458.788 454.41 0 4112 
410000 21652 -2.0246 -1.55074 1743.32 452.509 0 4112 
410000 21652 -0.00935773 -1.51595 452.251 452.231 0 4112 
410000 21652 1.47649 -1.52706 1035.36 449.571 0 4112 
410000 21652 -1.23817 -0.119539 836.257 447.289 0 4112 
410000 21652 -0.0361588 -2.26003 443.635 443.345 0 4112 
410000 21652 -2.07341 1.1294 1766.43 437.36 0 4112 
410000 21652 -1.03786 -2.60183 689.645 434.097 0 4112 
410000 21652 -0.773946 -1.52054 556.136 422.998 0 4112 
410000 21652 2.22623 -1.6338 1977.11 421.881 0 4112 
410000 21652 -1.48614 -0.120896 973.895 419.219 0 4112 
410000 21652 1.16102 -1.68549 709.918 404.932 0 4112 
410000 21652 -0.573266 -2.11548 473.125 404.772 0 4112 
410000 21652 1.59661 -0.54109 1035.2 402.891 0 4112 
410000 21652 -0.785191 1.06523 518.533 391.515 0 4112 
410000 21652 0.903338 1.75133 561.974 391.205 0 4112 
410000 21652 -2.22423 1.52464 1820.2 389.158 0 4112 
410000 21652 0.386407 -2.96334 418.394 388.991 0 4112 
410000 21652 0.680792 0.21445 481.607 388.133 0 4112 
410000 21652 -0.838173 -3.0956 527.477 384.369 0 4112 
410000 21652 -0.586644 -2.98719 448.629 381.141 0 4112 
410000 21652 1.28819 1.4996 743.265 380.969 0 4112 
410000 21652 0.605629 -1.72261 417.132 350.806 0 4112 
410000 21652 1.246 0.736987 649.739 345.233 0 4112 
410000 21652 1.88242 2.09884 1159.84 345.11 0 4112 
410000 21652 -0.416982 -1.91229 374.487 344.133 0 4112 
410000 21652 1.06024 -3.08566 536.241 331.686 0 4112 
410000 21652 0.558063 -1.33366 381.717 329.123 0 4112 
410000 21652 -0.00372328 2.11198 326.933 326.931 0 4112 
410000 21652 -0.58137 2.91991 379.376 323.2 0 4112 
410000 21652 1.23483 0.47078 602.279 323.051 0 4112 
410000 21652 1.95455 2.29711 1118.46 310.581 0 4112 
410000 21652 1.8784 0.0553052 1036.12 309.479 0 4112 
410000 21652 -1.99606 -1.9113 1137.03 303.373 0 4112 
410000 21652 1.19093 1.66914 537.586 299.151 0 4112 
410000 21652 1.96886 -0.459612 1087.29 297.8 0 4112 
410000 21652 0.584417 0.651472 334.376 284.408 0 4112 
410000 21652 0.666232 -0.951087 345.598 280.914 0 4112 
410000 21652 1.38473 2.40208 575.727 271.305 0 4112 
410000 21652 1.59976 -2.21263 694.244 269.412 0 4112 
410000 21652 0.584399 -2.71124 316.169 268.925 0 4112 
410000 21652 -0.285195 2.20239 279.819 268.813 0 4112 
410000 21652 0.64144 -1.52316 325.979 268.766 0 4112 
410000 21652 -0.235134 -0.933128 267.593 260.363 0 4112 
410000 21652 1.43933 -0.634826 577.572 259.295 0 4112 
410000 21652 1.56366 -1.72018 643.265 258.047 0 4112 
410000 21652 -2.04053 1.05207 973.221 248.758 0 4112 
410000 21652 0.773917 -1.34666 322.097 244.992 0 4112 
410000 21652 0.633842 2.79465 293.941 243.391 0 4112 
410000 21652 -1.30239 -2.55784 471.788 238.883 0 4112 
410000 21652 -0.674207 1.90806 291.51 235.846 0 4112 
410000 21652 0.620914 0.325227 282.171 235.331 0 4112 
410000 21652 -0.438183 -2.09624 254 231.425 0 4112 
410000 21652 0.383843 -1.57709 245.133 228.121 0 4112 
410000 21652 -1.11316 2.01712 382.235 226.679 0 4112 
410000 21652 -0.139581 -1.01705 223.915 221.751 0 4112 
410000 21652 1.55213 -2.09076 534.13 216.541 0 4112 
410000 21652 0.13176 -1.52678 216.013 214.151 0 4112 
410000 21652 -0.763261 1.63115 266.656 204.224 0 4112 
410000 21652 -0.770876 1.26724 267.619 203.957 0 4112 
410000 21652 0.570613 1.82471 232.513 199.195 0 4112 
410000 21652 -1.52859 -2.10976 479.009 198.408 0 4112 
410000 21652 -0.711924 1.46046 247.331 195.626 0 4112 
410000 21652 1.55334 0.0373539 479.302 194.097 0 4112 
410000 21652 1.97694 -2.21516 706.406 191.981 0 4112 
410000 21652 0.22686 -1.52611 193.536 188.66 0 4112 
410000 21652 -2.14207 1.53741 796.591 184.515 0 4112 
410000 21652 -0.70661 -0.255303 227.376 180.427 0 4112 
410000 21652 1.16013 0.349114 312.382 178.311 0 4112 
410000 21652 -0.971272 -2.49378 263.159 174.283 0 4112 
410000 21652 0.186912 -2.87041 170.48 167.545 0 4112 
410000 21652 0.417154 1.72103 176.796 162.454 0 4112 
410000 21652 -2.29159 -0.645103 763.41 152.808 0 4112 
410000 21652 -1.16742 1.71891 269.23 152.761 0 4112 
410000 21652 0.709947 -1.81298 191.137 151.362 0 4112 
410000 21652 1.1698 1.71687 255.751 144.829 0 4112 
410000 21652 -0.604057 -1.60123 164.057 138.088 0 4112 
410000 21652 2.27654 1.33181 677.783 137.683 0 4112 
410000 21652 1.11662 0.0374243 229.114 135.494 0 4112 
410000 21652 0.162654 2.00637 129.953 128.253 0 4112 
410000 21652 1.98125 0.15146 463.452 125.432 0 4112 
410000 21652 1.57157 2.01082 307.807 122.585 0 4112 
410000 21652 -0.879859 2.76837 169.226 119.789 0 4112 
410000 21652 2.24929 -0.00247391 565.554 117.99 0 4112 
410000 21652 -0.65853 2.0365 143.32 117.017 0 4112 
410000 21652 2.47869 -2.39775 674.643 112.351 0 4112 
410000 21652 1.89855 -2.10936 371.489 108.846 0 4112 
410000 21652 -2.22721 0.248035 499.28 106.436 0 4112 
410000 21652 0.0883185 -1.23455 104.356 103.95 0 4112 
410000 21652 -0.925743 -2.51044 144.957 99.286 0 4112 
410000 21652 1.99795 1.81196 276.058 73.5218 0 4112 
410000 21652 -0.126821 -1.43291 72.3525 71.7746 0 4112 
410000 21652 -1.11023 2.22063 119.5 71.0354 0 4112 
410000 21652 1.41989 1.31373 147.076 67.1827 0 4112 
410000 21652 -0.432847 -1.21184 72.3973 66.1072 0 4112 
410000 21652 0.976665 1.31897 100.159 66.065 0 4112 
410000 21652 -1.86902 -1.3246 208.086 62.712 0 4112 
410000 21652 1.31352 0.530414 110.387 55.358 0 4112 
410000 21652 2.17599 1.97577 211.004 47.2868 0 4112 
410000 21652 1.18975 -2.01403 75.7782 42.2098 0 4112 
410000 21652 2.44167 -2.51504 238.381 41.174 0 4112 
410000 21652 0.978017 -0.926823 40.8059 26.8882 0 4112 
410000 21652 0.578709 2.02486 23.6044 20.1372 0 4112 
410000 21652 0.431391 2.19318 19.6183 17.9244 0 4112 
410000 21652 -1.67394 -2.88431 36.9084 13.371 0 4112 
410000 21652 0.536068 -0.541345 12.5702 10.9577 0 4112 
410000 21652 0.515429 2.5771 9.87111 8.69089 0 4112 
410000 21652 1.34829 3.11235 5.38214 2.61872 0 4112 
410000 21652 1.33516 1.71788 0 -4.26091 0 4112 
410000 21652 -1.06187 -0.329506 0 -6.69482 0 4112 
410000 21652 -1.83683 -1.12867 0 -15.1778 0 4112 
410000 21652 -0.824397 -1.12242 0 -21.6958 0 4112 
410000 21652 -1.03834 1.2287 0 -33.8802 0 4112 
410000 21652 -1.3074 0.738354 0 -38.8922 0 4112 
410000 21652 -2.52747 0.245274 0 -78.076 0 4112 
410000 21652 -0.380045 0.92652 0 -82.5074 0 4112 
410000 21652 -1.21109 1.81832 0 -96.0101 0 4112 
410000 21652 -1.34259 1.32238 0 -103.57 0 4112 
410000 21652 -1.96758 1.28432 0 -112.296 0 4112 
410000 21652 1.48631 2.21545 0 -123.913 0 4112 
410000 21652 -1.9745 2.11926 0 -136.122 0 4112 
410000 21652 1.21461 0.539338 0 -150.822 0 4112 
410000 21652 0.618987 2.1143 0 -158.55 0 4112 
410000 21652 0.233304 0.372712 0 -186.785 0 4112 
410000 21652 -2.34177 2.21159 0 -317.422 0 4112 
410000 21652 2.27611 -0.265823 0 -405.698 0 4112 
410000 21652 -1.77114 2.52056 0 -417.591 0 4112 
410000 21652 -0.862192 -0.837165 0 -441.164 0 4112 
410000 21652 -1.18196 1.5175 0 -513.337 0 4112 
410000 21652 -1.21615 -3.07134 0 -656.746 0 4112 
410000 21652 -2.42963 -2.98066 0 -680.364 0 4112 
410000 21652 -1.1372 -2.90552 0 -844.204 0 4112 
410000 21652 -1.13643 2.10119 0 -847.797 0 4112 
410000 21652 -2.57993 -1.84412 0 -5351.65 0 4112 
410000 21652 -2.99998 1.43981 0 -8677.2 0 4112 
410000 21651 0.476876 -2.98159 18393.9 16483.8 0 4112 
410000 21651 2.02997 -2.33921 54543 14084.3 0 4112 
410000 21651 2.02481 -2.25336 52274.8 13566.1 0 4112 
410000 21651 1.94871 0.707147 34762.7 9707.4 0 4112 
410000 21651 1.9276 -2.29374 28788.1 8203.52 0 4112 
410000 21651 1.98937 -2.27122 26296.6 7061.62 0 4112 
410000 21651 -2.8595 -2.25416 44842.4 5121.89 0 4112 
410000 21651 2.06842 -2.1982 19904 4952.03 0 4112 
410000 21651 -1.4098 -2.99028 10201.7 4702 0 4112 
410000 21651 -4.23498 2.38078 145958 4226.1 0 4112 
410000 21651 1.92563 -2.21064 13067.9 3730.86 0 4112 
410000 21651 -2.81879 0.534946 30591.6 3638.32 0 4112 
410000 21651 -0.176903 -2.32666 3210.02 3160.44 0 4112 
410000 21651 1.35038 -0.0647759 6318.98 3068.92 0 4112 
410000 21651 0.515411 2.87772 2985 2628.12 0 4112 
410000 21651 3.61143 -2.90382 47121.5 2543.96 0 4112 
410000 21651 -0.47741 -3.1 2832.01 2537.32 0 4112 
410000 21651 2.0438 -2.37364 9704.59 2472.7 0 4112 
410000 21651 0.667207 -1.51417 3009.99 2445.23 0 4112 
410000 21651 0.343722 2.99603 2589.99 2444.18 0 4112 
410000 21651 -0.75102 0.61365 2868.23 2213.95 0 4112 
410000 21651 -4.69527 -1.19015 116046 2120.76 0 4112 
410000 21651 1.98286 -2.39561 7774.35 2100.85 0 4112 
410000 21651 0.881014 -1.56083 2930.04 2072.37 0 4112 
410000 21651 0.599871 -0.765784 2287.01 1929.34 0 4112 
410000 21651 0.225587 1.62296 1859.09 1812.77 0 4112 
410000 21651 -0.352043 0.585327 1887.92 1776.68 0 4112 
410000 21651 0.400683 2.89202 1886.02 1744.13 0 4112 
410000 21651 0.484494 -3.13041 1931.59 1725.12 0 4112 
410000 21651 1.87122 -2.11816 5052.07 1519.39 0 4112 
410000 21651 -2.25762 0.938494 7337.38 1518.35 0 4112 
410000 21651 -0.268948 1.51299 1531 1477.25 0 4112 
410000 21651 -0.317984 -2.75848 1531.57 1457.27 0 4112 
410000 21651 0.101934 0.927823 1461 1453.44 0 4112 
410000 21651 0.489628 -0.266601 1529.02 1362.42 0 4112 
410000 21651 -1.85394 1.41951 4446.03 1359.32 0 4112 
410000 21651 -1.37343 2.29988 2850.4 1356.65 0 4112 
410000 21651 -0.943328 1.90314 1957.01 1323.27 0 4112 
410000 21651 -1.08672 0.45241 2076.01 1257.48 0 4112 
410000 21651 0.385896 -0.549294 1331.99 1238.61 0 4112 
410000 21651 1.01386 0.305149 1870.31 1199.29 0 4112 
410000 21651 -1.53682 -2.83639 2862.76 1176.92 0 4112 
410000 21651 -0.736462 0.879163 1482.01 1154.51 0 4112 
410000 21651 0.721098 2.59374 1460.96 1149.05 0 4112 
410000 21651 1.98622 -1.96006 4109.97 1107.04 0 4112 
410000 21651 0.727373 -2.88706 1398 1095.26 0 4112 
410000 21651 1.32909 1.47482 2196.99 1086.99 0 4112 
410000 21651 2.17878 -2.73836 4749.98 1061.6 0 4112 
410000 21651 -0.681194 1.41561 1303.65 1050.38 0 4112 
410000 21651 2.36107 1.30506 5593.16 1045.79 0 4112 
410000 21651 1.6015 0.272588 2568.98 995.335 0 4112 
410000 21651 0.336468 -0.634699 1015.99 961.075 0 4112 
410000 21651 1.02436 0.612936 1471.67 936.074 0 4112 
410000 21651 0.716095 0.418695 1173 925.413 0 4112 
410000 21651 1.06363 -2.79261 1484 915.466 0 4112 
410000 21651 -0.094192 1.12888 918.447 914.387 0 4112 
410000 21651 1.26882 0.13691 1745.77 909.774 0 4112 
410000 21651 3.01405 -2.99356 9270.03 907.985 0 4112 
410000 21651 0.526724 1.11835 1026.01 898.465 0 4112 
410000 21651 0.497616 -2.90281 1003.01 890.464 0 4112 
410000 21651 0.854565 -2.47345 1229.01 885.513 0 4112 
410000 21651 -1.77813 0.337567 2614 858.778 0 4112 
410000 21651 0.151026 0.148534 849.145 839.553 0 4112 
410000 21651 1.97967 2.74437 3093.67 838.566 0 4112 
410000 21651 -0.341898 0.637534 886.001 836.624 0 4112 
410000 21651 -0.434689 0.169838 914.002 833.963 0 4112 
410000 21651 0.050366 2.89122 823.19 822.147 0 4112 
410000 21651 -1.91939 -1.88726 2855.87 820.241 0 4112 
410000 21651 -2.40213 -0.555805 4484.07 805.24 0 4112 
410000 21651 -1.94691 -2.7709 2836.01 793.32 0 4112 
410000 21651 0.610842 -0.662197 943.007 790.823 0 4112 
410000 21651 1.04876 0.0836247 1266.17 790.252 0 4112 
410000 21651 -0.786811 0.539142 1039.02 783.67 0 4112 
410000 21651 -0.233358 0.105244 804.005 782.599 0 4112 
410000 21651 -0.889595 -0.0535417 1109.02 779.636 0 4112 
410000 21651 0.575648 -2.10566 900.004 769.03 0 4112 
410000 21651 0.213982 0.646526 781.342 763.789 0 4112 
410000 21651 -0.310711 -0.426389 789.989 753.332 0 4112 
410000 21651 -0.277917 -2.60612 774.006 745.047 0 4112 
410000 21651 1.95891 -2.14924 2670.47 738.454 0 4112 
410000 21651 -0.471182 2.89615 818.006 734.907 0 4112 
410000 21651 -1.79817 2.70402 2265.95 730.453 0 4112 
410000 21651 1.62566 0.14289 1926.94 730.103 0 4112 
410000 21651 1.14255 1.1429 1254.63 726.531 0 4112 
410000 21651 -1.05008 -0.509652 1165 726.357 0 4112 
410000 21651 0.11259 -2.47995 728.001 723.411 0 4112 
410000 21651 2.26178 1.4504 3461.01 713.296 0 4112 
410000 21651 -0.457135 -0.622563 782.008 706.856 0 4112 
410000 21651 -1.73941 3.13872 2035.14 693.446 0 4112 
410000 21651 -2.449 -1.50632 4040.59 692.879 0 4112 
410000 21651 -1.69672 0.254823 1933.03 685.555 0 4112 
410000 21651 2.27501 -2.28653 3366.17 684.819 0 4112 
410000 21651 1.58555 -0.430889 1719.01 675.871 0 4112 
410000 21651 -0.541733 0.629778 769.004 668.489 0 4112 
410000 21651 -1.65412 -1.21675 1781.94 657.575 0 4112 
410000 21651 1.99139 0.954728 2441.94 654.481 0 4112 
410000 21651 0.0375068 -2.60014 653.778 653.319 0 4112 
410000 21651 -2.08331 -0.163672 2656.06 651.352 0 4112 
410000 21651 1.80474 -0.0643797 2020 647.133 0 4112 
410000 21651 0.183951 0.336098 635.008 624.414 0 4112 
410000 21651 1.82487 0.75567 1967.05 618.257 0 4112 
410000 21651 2.39399 1.12048 3412.04 617.654 0 4112 
410000 21651 -2.11543 -2.23421 2583.12 614.026 0 4112 
410000 21651 -1.16078 -2.03105 1064.19 607.129 0 4112 
410000 21651 -2.42718 1.36162 3459.78 606.172 0 4112 
410000 21651 0.462788 -0.541584 659.899 595.034 0 4112 
410000 21651 1.8993 1.14031 2027.99 593.774 0 4112 
410000 21651 -1.40138 -2.33129 1273 591.123 0 4112 
410000 21651 1.22748 -1.91424 1066.01 575.341 0 4112 
410000 21651 -0.43335 2.45786 627.009 572.416 0 4112 
410000 21651 -0.339613 -0.250423 600.998 567.931 0 4112 
410000 21651 2.0727 -1.91283 2264.99 561.192 0 4112 
410000 21651 1.10915 -2.01227 941.007 559.851 0 4112 
410000 21651 -0.136599 3.05157 552.009 546.899 0 4112 
410000 21651 -0.510344 -1.34278 615.011 542.78 0 4112 
410000 21651 -1.59797 0.628691 1379.98 536.405 0 4112 
410000 21651 -0.717469 2.03659 677.003 533.656 0 4112 
410000 21651 1.12607 2.50216 903.012 529.965 0 4112 
410000 21651 2.01649 0.63436 2021.03 528.716 0 4112 
410000 21651 -1.11461 -1.7914 891.997 528.368 0 4112 
410000 21651 1.88061 1.62013 1762.96 525.474 0 4112 
410000 21651 -2.14028 -1.28493 2183.08 506.547 0 4112 
410000 21651 -1.55193 -0.468909 1238.99 502.391 0 4112 
410000 21651 0.0402644 1.20319 495.003 494.602 0 4112 
410000 21651 1.1086 -2.51394 828.998 493.43 0 4112 
410000 21651 0.253765 1.9124 507.856 491.932 0 4112 
410000 21651 -0.411509 2.41203 526.994 485.319 0 4112 
410000 21651 1.3634 0.0546871 1007.99 484.003 0 4112 
410000 21651 0.292584 -0.288743 496.018 475.519 0 4112 
410000 21651 0.26368 -1.10764 489.998 473.444 0 4112 
410000 21651 2.28263 -1.62591 2339.09 472.333 0 4112 
410000 21651 -0.612078 3.08706 554.996 465.116 0 4112 
410000 21651 -2.26989 0.850289 2268.93 463.913 0 4112 
410000 21651 -2.42645 1.45525 2639.52 462.793 0 4112 
410000 21651 1.63337 -2.31297 1205.97 453.683 0 4112 
410000 21651 -0.854248 -3.08931 628.586 453.001 0 4112 
410000 21651 1.99871 2.79935 1648.34 438.676 0 4112 
410000 21651 1.79857 -2.97706 1339.16 431.531 0 4112 
410000 21651 0.742227 -0.0641086 552.012 428.471 0 4112 
410000 21651 0.436284 2.50322 468.004 426.741 0 4112 
410000 21651 1.84649 -1.52154 1349.09 415.401 0 4112 
410000 21651 2.05506 -2.19182 1617 407.544 0 4112 
410000 21651 -1.03249 -0.719319 637.015 402.644 0 4112 
410000 21651 -1.53281 -0.786523 965.009 398.181 0 4112 
410000 21651 -2.00945 1.92053 1509.95 397.709 0 4112 
410000 21651 1.95066 -1.44544 1424.01 396.907 0 4112 
410000 21651 -0.92148 -3.0254 577.654 396.885 0 4112 
410000 21651 -1.59691 1.4039 1011.99 393.746 0 4112 
410000 21651 2.13227 -2.97922 1680.08 392.883 0 4112 
410000 21651 1.54834 -0.245909 958.784 390.046 0 4112 
410000 21651 -0.489417 0.256244 435.012 387.651 0 4112 
410000 21651 -0.23411 2.88453 395.99 385.381 0 4112 
410000 21651 -1.29039 1.01878 740.981 379.079 0 4112 
410000 21651 2.30353 2.00687 1910.09 377.888 0 4112 
410000 21651 0.663992 -1.8178 461.98 376.003 0 4112 
410000 21651 0.391757 -2.70453 400.997 372.078 0 4112 
